0.8051948	8.57493987493988	9	0	9	62	6	77
0.6813187	8.48672839506173	25	0	25	62	4	91
0.6831683	9.38990299823633	29	0	29	69	3	101
0.7078652	6.83261183261183	22	0	22	63	4	89
0.6666667	8.99069664902998	30	0	30	74	7	111
0.6454545	7.65328282828283	32	0	32	71	7	110
0.6031746	8.68080808080808	40	0	40	76	10	126
0.624	8.4798380631714	41	0	41	78	6	125
0.5735294	8.97037037037037	43	0	43	78	15	136
0.5661765	7.92561728395062	50	0	50	77	9	136
0.5298013	7.41459034792368	61	0	61	80	10	151
0.5584416	8.98000594177065	58	0	58	86	10	154
0.5465838	9.49438832772166	64	0	64	88	9	161
0.5232558	8.43715092097445	76	0	76	90	6	172
0.5172414	9.09487027134086	69	0	69	90	15	174
0.510989	8.4368125701459	73	0	73	93	16	182
0.4789474	7.77532045602221	88	0	88	91	11	190
0.4891304	8.34704353476283	83	0	83	90	11	184
0.4571429	8.32272727272727	95	0	95	96	19	210
0.4597156	6.82034632034632	106	0	106	97	8	211
0.4663461	7.92255892255892	100	0	100	97	11	208
0.4413145	7.37373737373737	104	0	104	94	15	213
0.4366197	6.99106858054226	104	0	104	93	16	213
0.4137931	6.03181818181818	122	0	122	96	14	232
0.4017094	7.95117845117845	123	0	123	94	17	234
0.4074074	8.41919191919192	123	0	123	99	21	243
0.419214	7.19949494949495	117	0	117	96	16	229
0.3967611	8.15555555555556	132	0	132	98	17	247
0.3944223	6.88888888888889	130	0	130	99	22	251
0.394309	6.87525252525252	130	0	130	97	19	246
0.3928571	6.58585858585859	132	0	132	99	21	252
0.3927126	7.24237614237614	128	0	128	97	22	247
0.3793103	6.34343434343434	140	0	140	99	22	261
0.3764259	6.17676767676768	144	0	144	99	20	263
0.3754789	6.21313131313131	137	0	137	98	26	261
0.3548387	6.44949494949495	154	0	154	99	26	279
0.36	7.24747474747475	154	0	154	99	22	275
0.3574007	6.83838383838384	152	0	152	99	26	277
0.3550725	5.81212121212121	158	0	158	98	20	276
0.3586957	5.8989898989899	155	0	155	99	22	276
0.3485915	5.66161616161616	158	0	158	99	27	284
0.3413793	6.1010101010101	169	0	169	99	22	290
0.3473684	6.51010101010101	163	0	163	99	23	285
0.3425606	7.49494949494949	167	0	167	99	23	289
0.3333333	6	178	0	178	99	20	297
0.3322148	5.27777777777778	173	0	173	99	26	298
0.3322148	5.84848484848485	172	0	172	99	27	298
0.3355932	6.71212121212121	170	0	170	99	26	295
0.3333333	5.7979797979798	170	0	170	99	28	297
0.3322148	6.18181818181818	173	0	173	99	26	298
0.3344595	6.18181818181818	174	0	174	99	23	296
0.3214286	5.66666666666667	180	0	180	99	29	308
0.3322148	6.65151515151515	175	0	175	99	24	298
0.3193548	5.25757575757576	186	0	186	99	25	310
0.3142857	5.55555555555556	187	0	187	99	29	315
0.3123028	5.61616161616162	189	0	189	99	29	317
0.3203883	5.65151515151515	185	0	185	99	25	309
0.318328	6.25757575757576	185	0	185	99	27	311
0.318328	6.41414141414142	185	0	185	99	27	311
0.3152866	5.96464646464646	187	0	187	99	28	314
0.3132911	5.73232323232323	189	0	189	99	28	316
0.3084112	5.36363636363636	194	0	194	99	28	321
0.3084112	5.54545454545454	195	0	195	99	27	321
0.3103448	5.43939393939394	190	0	190	99	30	319
0.3113208	5.38383838383838	194	0	194	99	25	318
0.3084112	5.52020202020202	196	0	196	99	26	321
0.3074534	5.22222222222222	196	0	196	99	27	322
0.3084112	5.2979797979798	195	0	195	99	27	321
0.3103448	5.31818181818182	197	0	197	99	23	319
0.3027523	5.41414141414141	201	0	201	99	27	327
0.3009118	4.8989898989899	202	0	202	99	28	329
0.3018293	5.11616161616162	201	0	201	99	28	328
